Date,User,Tweet
2022-05-29 23:57:46+00:00,nypapajoe,Texas Gov. Greg Abbott Booed Upon Arriving at Uvalde School Shooting Site….Don’t Boo Vote…!  https://t.co/5aQFsa4xU6
2022-05-29 23:57:43+00:00,SCCFB2016,"@MollyJongFast Seriously?! “We can’t acknowledge that people are screwed up?” Who can’t, Don? You? You’re Exhibit 1A for screwed up. Literally no one said the #Uvalde murderer was anything other than a horrible, rotten person. Guaranteed he wouldn’t have caused that carnage w/out his AR-15."
2022-05-29 23:57:42+00:00,Miriam2626,"Hey Uvalde PD! When the press makes public records requests for your body cam footage please turn it over so the public can see WTF went wrong here. If you refuse to turn it over citing an open investigation, we will know that’s bullsh**! @Uvalde_CISD @CityofUvaldeTex"
2022-05-29 23:57:38+00:00,hershey_jj,What's the difference between LOUD PIPES and the Uvalde S.W.A.T. team? https://t.co/rvG0hP3LF6
2022-05-29 23:57:35+00:00,rpetty,"As we learn the details of the law enforcement response in Uvalde, I appreciate my friend ⁦@JamesAGagliano⁩’s response here. And yes. Police must rush to the sound of the gun.   https://t.co/Ko9iwOm96h"
2022-05-29 23:57:35+00:00,DawnBethany65,"@ChristiAdele111 I’ve been having a hard time. I told my therapist last week, I am starting to really fear going out. The pandemic keeping me at home. All the violence. I’m trying to not watch as much news esp after Buffalo and then Uvalde!"
2022-05-29 23:57:34+00:00,TonyHussein4,"Does Don Jr look and sound well to you? Listen to Donald Trump Jr. discuss the shooting at the school in Uvalde, Texas, which killed 19 children and two teachers? 

#DemVoice1 #Fresh
https://t.co/q4gOc5Fmlu"
2022-05-29 23:57:33+00:00,DoNoHarm18,@ryandbusse Congratulations. Litmus test: would you give up even one of your guns if you could get just one of those innocent kids back in Uvalde?
2022-05-29 23:57:30+00:00,slanceb1,"Their mom was killed in Uvalde, then their dad died of a heart attack -- now people are donating millions for their family - CNN😕😐 &amp; all the others?😐 https://t.co/INr9QT8nrQ"
2022-05-29 23:57:30+00:00,BluePatriot1956,Meet The Man Personalizing Caskets For The Children Killed In The Uvalde School Shooting https://t.co/kCHNjlhUDS via @kadiagoba Owner Trey Ganem of Soulshine Industries &amp; his son prepared 19 personalized caskets for free for 18 children &amp; one adult.  This is an amazing story!
2022-05-29 23:57:29+00:00,BillRusselljr,@TheOfficerTatum  You sticking up for the cowards of the Uvalde Police Department makes you just as much of a coward as they are. Hide behind a wall and save your own skin you sick puppy. Those are not the heroes we count on in times of need. Stfu and stop protecting bad blue.
